PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
SWE,1,m,86,1,O,31,12,1987,60,O,7641,.,.,.,1
SWE,1,m,87,1,R,31,12,1987,40,O,6117,.,.,.,0
SWE,1,m,87,1,O,31,12,1987,60,O,6117,.,.,.,1
SWE,1,m,88,1,R,31,12,1987,40,O,4669,.,.,.,0
SWE,1,m,88,1,O,31,12,1987,60,O,4669,.,.,.,1
SWE,1,m,89,1,R,31,12,1987,40,O,3755,.,.,.,0
SWE,1,m,89,1,O,31,12,1987,60,O,3755,.,.,.,1
SWE,1,m,90,1,R,31,12,1987,40,O,2819,.,.,.,0
SWE,1,m,90,1,O,31,12,1987,60,O,2819,.,.,.,1
SWE,1,m,91,1,R,31,12,1987,40,O,2227,.,.,.,0
SWE,1,m,91,1,O,31,12,1987,60,O,2227,.,.,.,1
SWE,1,m,92,1,R,31,12,1987,40,O,1524,.,.,.,0
SWE,1,m,92,1,O,31,12,1987,60,O,1523,.,.,.,1
SWE,1,m,93,1,R,31,12,1987,40,O,1097,.,.,.,0
SWE,1,m,93,1,O,31,12,1987,60,O,1098,.,.,.,1
SWE,1,m,94,1,R,31,12,1987,40,O,782,.,.,.,0
SWE,1,m,94,1,O,31,12,1987,60,O,782,.,.,.,1
SWE,1,m,95,1,R,31,12,1987,40,O,529,.,.,.,0
SWE,1,m,95,1,O,31,12,1987,60,O,529,.,.,.,1
SWE,1,m,96,1,R,31,12,1987,40,O,360,.,.,.,0
SWE,1,m,96,1,O,31,12,1987,60,O,360,.,.,.,1
SWE,1,m,97,1,R,31,12,1987,40,O,214,.,.,.,0
SWE,1,m,97,1,O,31,12,1987,60,O,214,.,.,.,1
SWE,1,m,98,1,R,31,12,1987,40,O,133,.,.,.,0
SWE,1,m,98,1,O,31,12,1987,60,O,133,.,.,.,1
SWE,1,m,99,1,R,31,12,1987,40,O,78,.,.,.,0
SWE,1,m,99,1,O,31,12,1987,60,O,78,.,.,.,1
SWE,1,m,100,1,R,31,12,1987,40,O,58,.,.,.,0
SWE,1,m,100,+,O,31,12,1987,60,O,125,.,.,.,1
SWE,1,m,101,1,R,31,12,1987,40,O,27,.,.,.,0
SWE,1,m,102,1,R,31,12,1987,40,O,22,.,.,.,0
SWE,1,m,103,1,R,31,12,1987,40,O,6,.,.,.,0
SWE,1,m,104,1,R,31,12,1987,40,O,9,.,.,.,0
SWE,1,m,105,1,R,31,12,1987,40,O,2,.,.,.,0
SWE,1,m,107,1,R,31,12,1987,40,O,1,.,.,.,0
SWE,1,f,0,1,R,31,12,1988,40,O,54247,.,.,.,0
SWE,1,f,0,1,O,31,12,1988,60,O,54247,.,.,.,1
SWE,1,f,1,1,R,31,12,1988,40,O,51558,.,.,.,0
SWE,1,f,1,1,O,31,12,1988,60,O,51558,.,.,.,1
SWE,1,f,2,1,R,31,12,1988,40,O,50248,.,.,.,0
SWE,1,f,2,1,O,31,12,1988,60,O,50248,.,.,.,1
SWE,1,f,3,1,R,31,12,1988,40,O,48538,.,.,.,0
SWE,1,f,3,1,O,31,12,1988,60,O,48538,.,.,.,1
SWE,1,f,4,1,R,31,12,1988,40,O,46568,.,.,.,0
SWE,1,f,4,1,O,31,12,1988,60,O,46568,.,.,.,1
SWE,1,f,5,1,R,31,12,1988,40,O,45559,.,.,.,0
SWE,1,f,5,1,O,31,12,1988,60,O,45559,.,.,.,1
SWE,1,f,6,1,R,31,12,1988,40,O,46150,.,.,.,0
SWE,1,f,6,1,O,31,12,1988,60,O,46150,.,.,.,1
SWE,1,f,7,1,R,31,12,1988,40,O,46906,.,.,.,0
SWE,1,f,7,1,O,31,12,1988,60,O,46906,.,.,.,1
SWE,1,f,8,1,R,31,12,1988,40,O,48190,.,.,.,0
SWE,1,f,8,1,O,31,12,1988,60,O,48190,.,.,.,1
SWE,1,f,9,1,R,31,12,1988,40,O,47720,.,.,.,0
SWE,1,f,9,1,O,31,12,1988,60,O,47720,.,.,.,1
SWE,1,f,10,1,R,31,12,1988,40,O,46203,.,.,.,0
SWE,1,f,10,1,O,31,12,1988,60,O,46203,.,.,.,1
SWE,1,f,11,1,R,31,12,1988,40,O,47474,.,.,.,0
SWE,1,f,11,1,O,31,12,1988,60,O,47474,.,.,.,1
SWE,1,f,12,1,R,31,12,1988,40,O,48909,.,.,.,0
SWE,1,f,12,1,O,31,12,1988,60,O,48909,.,.,.,1
SWE,1,f,13,1,R,31,12,1988,40,O,51743,.,.,.,0
SWE,1,f,13,1,O,31,12,1988,60,O,51743,.,.,.,1
SWE,1,f,14,1,R,31,12,1988,40,O,54725,.,.,.,0
SWE,1,f,14,1,O,31,12,1988,60,O,54725,.,.,.,1
SWE,1,f,15,1,R,31,12,1988,40,O,54502,.,.,.,0
SWE,1,f,15,1,O,31,12,1988,60,O,54502,.,.,.,1
SWE,1,f,16,1,R,31,12,1988,40,O,55344,.,.,.,0
SWE,1,f,16,1,O,31,12,1988,60,O,55344,.,.,.,1
SWE,1,f,17,1,R,31,12,1988,40,O,55855,.,.,.,0
SWE,1,f,17,1,O,31,12,1988,60,O,55855,.,.,.,1
SWE,1,f,18,1,R,31,12,1988,40,O,54316,.,.,.,0
SWE,1,f,18,1,O,31,12,1988,60,O,54316,.,.,.,1
SWE,1,f,19,1,R,31,12,1988,40,O,53393,.,.,.,0
SWE,1,f,19,1,O,31,12,1988,60,O,53393,.,.,.,1
SWE,1,f,20,1,R,31,12,1988,40,O,56864,.,.,.,0
SWE,1,f,20,1,O,31,12,1988,60,O,56864,.,.,.,1
SWE,1,f,21,1,R,31,12,1988,40,O,60539,.,.,.,0
SWE,1,f,21,1,O,31,12,1988,60,O,60539,.,.,.,1
SWE,1,f,22,1,R,31,12,1988,40,O,61550,.,.,.,0
SWE,1,f,22,1,O,31,12,1988,60,O,61550,.,.,.,1
SWE,1,f,23,1,R,31,12,1988,40,O,62000,.,.,.,0
SWE,1,f,23,1,O,31,12,1988,60,O,62000,.,.,.,1
SWE,1,f,24,1,R,31,12,1988,40,O,62687,.,.,.,0
SWE,1,f,24,1,O,31,12,1988,60,O,62687,.,.,.,1
SWE,1,f,25,1,R,31,12,1988,40,O,57839,.,.,.,0
SWE,1,f,25,1,O,31,12,1988,60,O,57839,.,.,.,1
SWE,1,f,26,1,R,31,12,1988,40,O,55692,.,.,.,0
SWE,1,f,26,1,O,31,12,1988,60,O,55692,.,.,.,1
SWE,1,f,27,1,R,31,12,1988,40,O,54561,.,.,.,0
SWE,1,f,27,1,O,31,12,1988,60,O,54561,.,.,.,1
SWE,1,f,28,1,R,31,12,1988,40,O,54037,.,.,.,0
SWE,1,f,28,1,O,31,12,1988,60,O,54037,.,.,.,1
SWE,1,f,29,1,R,31,12,1988,40,O,54704,.,.,.,0
SWE,1,f,29,1,O,31,12,1988,60,O,54704,.,.,.,1
SWE,1,f,30,1,R,31,12,1988,40,O,55208,.,.,.,0
SWE,1,f,30,1,O,31,12,1988,60,O,55208,.,.,.,1
SWE,1,f,31,1,R,31,12,1988,40,O,56671,.,.,.,0
SWE,1,f,31,1,O,31,12,1988,60,O,56671,.,.,.,1
SWE,1,f,32,1,R,31,12,1988,40,O,56630,.,.,.,0
SWE,1,f,32,1,O,31,12,1988,60,O,56630,.,.,.,1
SWE,1,f,33,1,R,31,12,1988,40,O,56582,.,.,.,0
SWE,1,f,33,1,O,31,12,1988,60,O,56582,.,.,.,1
SWE,1,f,34,1,R,31,12,1988,40,O,55624,.,.,.,0
SWE,1,f,34,1,O,31,12,1988,60,O,55624,.,.,.,1
SWE,1,f,35,1,R,31,12,1988,40,O,57438,.,.,.,0
SWE,1,f,35,1,O,31,12,1988,60,O,57438,.,.,.,1
SWE,1,f,36,1,R,31,12,1988,40,O,57508,.,.,.,0
SWE,1,f,36,1,O,31,12,1988,60,O,57508,.,.,.,1
SWE,1,f,37,1,R,31,12,1988,40,O,57396,.,.,.,0
SWE,1,f,37,1,O,31,12,1988,60,O,57396,.,.,.,1
SWE,1,f,38,1,R,31,12,1988,40,O,59783,.,.,.,0
SWE,1,f,38,1,O,31,12,1988,60,O,59783,.,.,.,1
SWE,1,f,39,1,R,31,12,1988,40,O,62878,.,.,.,0
SWE,1,f,39,1,O,31,12,1988,60,O,62878,.,.,.,1
SWE,1,f,40,1,R,31,12,1988,40,O,65446,.,.,.,0
SWE,1,f,40,1,O,31,12,1988,60,O,65446,.,.,.,1
SWE,1,f,41,1,R,31,12,1988,40,O,65948,.,.,.,0
SWE,1,f,41,1,O,31,12,1988,60,O,65948,.,.,.,1
SWE,1,f,42,1,R,31,12,1988,40,O,66923,.,.,.,0
SWE,1,f,42,1,O,31,12,1988,60,O,66923,.,.,.,1
SWE,1,f,43,1,R,31,12,1988,40,O,66276,.,.,.,0
SWE,1,f,43,1,O,31,12,1988,60,O,66276,.,.,.,1
SWE,1,f,44,1,R,31,12,1988,40,O,65143,.,.,.,0
SWE,1,f,44,1,O,31,12,1988,60,O,65143,.,.,.,1
SWE,1,f,45,1,R,31,12,1988,40,O,61515,.,.,.,0
SWE,1,f,45,1,O,31,12,1988,60,O,61515,.,.,.,1
SWE,1,f,46,1,R,31,12,1988,40,O,56089,.,.,.,0
SWE,1,f,46,1,O,31,12,1988,60,O,56089,.,.,.,1
SWE,1,f,47,1,R,31,12,1988,40,O,50150,.,.,.,0
SWE,1,f,47,1,O,31,12,1988,60,O,50150,.,.,.,1
SWE,1,f,48,1,R,31,12,1988,40,O,47536,.,.,.,0
SWE,1,f,48,1,O,31,12,1988,60,O,47536,.,.,.,1
SWE,1,f,49,1,R,31,12,1988,40,O,48602,.,.,.,0
SWE,1,f,49,1,O,31,12,1988,60,O,48602,.,.,.,1
SWE,1,f,50,1,R,31,12,1988,40,O,46760,.,.,.,0
SWE,1,f,50,1,O,31,12,1988,60,O,46760,.,.,.,1
SWE,1,f,51,1,R,31,12,1988,40,O,44809,.,.,.,0
SWE,1,f,51,1,O,31,12,1988,60,O,44809,.,.,.,1
SWE,1,f,52,1,R,31,12,1988,40,O,44043,.,.,.,0
SWE,1,f,52,1,O,31,12,1988,60,O,44043,.,.,.,1
SWE,1,f,53,1,R,31,12,1988,40,O,42032,.,.,.,0
SWE,1,f,53,1,O,31,12,1988,60,O,42032,.,.,.,1
SWE,1,f,54,1,R,31,12,1988,40,O,41786,.,.,.,0
SWE,1,f,54,1,O,31,12,1988,60,O,41786,.,.,.,1
SWE,1,f,55,1,R,31,12,1988,40,O,41128,.,.,.,0
SWE,1,f,55,1,O,31,12,1988,60,O,41128,.,.,.,1
SWE,1,f,56,1,R,31,12,1988,40,O,43129,.,.,.,0
SWE,1,f,56,1,O,31,12,1988,60,O,43129,.,.,.,1
SWE,1,f,57,1,R,31,12,1988,40,O,43368,.,.,.,0
SWE,1,f,57,1,O,31,12,1988,60,O,43368,.,.,.,1
SWE,1,f,58,1,R,31,12,1988,40,O,44481,.,.,.,0
SWE,1,f,58,1,O,31,12,1988,60,O,44481,.,.,.,1
SWE,1,f,59,1,R,31,12,1988,40,O,43465,.,.,.,0
SWE,1,f,59,1,O,31,12,1988,60,O,43465,.,.,.,1
SWE,1,f,60,1,R,31,12,1988,40,O,45109,.,.,.,0
SWE,1,f,60,1,O,31,12,1988,60,O,45108,.,.,.,1
SWE,1,f,61,1,R,31,12,1988,40,O,44030,.,.,.,0
SWE,1,f,61,1,O,31,12,1988,60,O,44031,.,.,.,1
SWE,1,f,62,1,R,31,12,1988,40,O,45076,.,.,.,0
SWE,1,f,62,1,O,31,12,1988,60,O,45076,.,.,.,1
SWE,1,f,63,1,R,31,12,1988,40,O,46417,.,.,.,0
SWE,1,f,63,1,O,31,12,1988,60,O,46417,.,.,.,1
SWE,1,f,64,1,R,31,12,1988,40,O,46935,.,.,.,0
SWE,1,f,64,1,O,31,12,1988,60,O,46935,.,.,.,1
SWE,1,f,65,1,R,31,12,1988,40,O,47371,.,.,.,0
SWE,1,f,65,1,O,31,12,1988,60,O,47371,.,.,.,1
SWE,1,f,66,1,R,31,12,1988,40,O,47945,.,.,.,0
SWE,1,f,66,1,O,31,12,1988,60,O,47945,.,.,.,1
SWE,1,f,67,1,R,31,12,1988,40,O,50826,.,.,.,0
SWE,1,f,67,1,O,31,12,1988,60,O,50826,.,.,.,1
SWE,1,f,68,1,R,31,12,1988,40,O,53267,.,.,.,0
SWE,1,f,68,1,O,31,12,1988,60,O,53266,.,.,.,1
SWE,1,f,69,1,R,31,12,1988,40,O,43145,.,.,.,0
SWE,1,f,69,1,O,31,12,1988,60,O,43146,.,.,.,1
SWE,1,f,70,1,R,31,12,1988,40,O,42810,.,.,.,0
SWE,1,f,70,1,O,31,12,1988,60,O,42809,.,.,.,1
SWE,1,f,71,1,R,31,12,1988,40,O,42796,.,.,.,0
SWE,1,f,71,1,O,31,12,1988,60,O,42797,.,.,.,1
SWE,1,f,72,1,R,31,12,1988,40,O,41651,.,.,.,0
SWE,1,f,72,1,O,31,12,1988,60,O,41651,.,.,.,1
SWE,1,f,73,1,R,31,12,1988,40,O,40710,.,.,.,0
SWE,1,f,73,1,O,31,12,1988,60,O,40708,.,.,.,1
SWE,1,f,74,1,R,31,12,1988,40,O,41150,.,.,.,0
SWE,1,f,74,1,O,31,12,1988,60,O,41149,.,.,.,1
SWE,1,f,75,1,R,31,12,1988,40,O,39919,.,.,.,0
SWE,1,f,75,1,O,31,12,1988,60,O,39921,.,.,.,1
SWE,1,f,76,1,R,31,12,1988,40,O,39142,.,.,.,0
SWE,1,f,76,1,O,31,12,1988,60,O,39140,.,.,.,1
SWE,1,f,77,1,R,31,12,1988,40,O,36922,.,.,.,0
SWE,1,f,77,1,O,31,12,1988,60,O,36924,.,.,.,1
SWE,1,f,78,1,R,31,12,1988,40,O,35154,.,.,.,0
SWE,1,f,78,1,O,31,12,1988,60,O,35155,.,.,.,1
SWE,1,f,79,1,R,31,12,1988,40,O,34004,.,.,.,0
SWE,1,f,79,1,O,31,12,1988,60,O,34003,.,.,.,1
SWE,1,f,80,1,R,31,12,1988,40,O,31342,.,.,.,0
SWE,1,f,80,1,O,31,12,1988,60,O,31341,.,.,.,1
SWE,1,f,81,1,R,31,12,1988,40,O,28536,.,.,.,0
SWE,1,f,81,1,O,31,12,1988,60,O,28537,.,.,.,1
SWE,1,f,82,1,R,31,12,1988,40,O,26001,.,.,.,0
SWE,1,f,82,1,O,31,12,1988,60,O,26001,.,.,.,1
SWE,1,f,83,1,R,31,12,1988,40,O,23267,.,.,.,0
SWE,1,f,83,1,O,31,12,1988,60,O,23266,.,.,.,1
SWE,1,f,84,1,R,31,12,1988,40,O,20900,.,.,.,0
SWE,1,f,84,1,O,31,12,1988,60,O,20902,.,.,.,1
SWE,1,f,85,1,R,31,12,1988,40,O,18147,.,.,.,0
SWE,1,f,85,1,O,31,12,1988,60,O,18147,.,.,.,1
SWE,1,f,86,1,R,31,12,1988,40,O,16170,.,.,.,0
SWE,1,f,86,1,O,31,12,1988,60,O,16170,.,.,.,1
SWE,1,f,87,1,R,31,12,1988,40,O,13517,.,.,.,0
SWE,1,f,87,1,O,31,12,1988,60,O,13515,.,.,.,1
SWE,1,f,88,1,R,31,12,1988,40,O,11342,.,.,.,0
SWE,1,f,88,1,O,31,12,1988,60,O,11344,.,.,.,1
SWE,1,f,89,1,R,31,12,1988,40,O,8829,.,.,.,0
SWE,1,f,89,1,O,31,12,1988,60,O,8829,.,.,.,1
SWE,1,f,90,1,R,31,12,1988,40,O,7217,.,.,.,0
SWE,1,f,90,1,O,31,12,1988,60,O,7216,.,.,.,1
SWE,1,f,91,1,R,31,12,1988,40,O,5664,.,.,.,0
SWE,1,f,91,1,O,31,12,1988,60,O,5665,.,.,.,1
SWE,1,f,92,1,R,31,12,1988,40,O,4328,.,.,.,0
SWE,1,f,92,1,O,31,12,1988,60,O,4328,.,.,.,1
SWE,1,f,93,1,R,31,12,1988,40,O,3268,.,.,.,0
SWE,1,f,93,1,O,31,12,1988,60,O,3268,.,.,.,1
SWE,1,f,94,1,R,31,12,1988,40,O,2259,.,.,.,0
SWE,1,f,94,1,O,31,12,1988,60,O,2259,.,.,.,1
SWE,1,f,95,1,R,31,12,1988,40,O,1727,.,.,.,0
SWE,1,f,95,1,O,31,12,1988,60,O,1727,.,.,.,1
SWE,1,f,96,1,R,31,12,1988,40,O,1125,.,.,.,0
SWE,1,f,96,1,O,31,12,1988,60,O,1125,.,.,.,1
SWE,1,f,97,1,R,31,12,1988,40,O,767,.,.,.,0
SWE,1,f,97,1,O,31,12,1988,60,O,767,.,.,.,1
SWE,1,f,98,1,R,31,12,1988,40,O,497,.,.,.,0
SWE,1,f,98,1,O,31,12,1988,60,O,497,.,.,.,1
SWE,1,f,99,1,R,31,12,1988,40,O,312,.,.,.,0
SWE,1,f,99,1,O,31,12,1988,60,O,312,.,.,.,1
SWE,1,f,100,1,R,31,12,1988,40,O,194,.,.,.,0
SWE,1,f,100,+,O,31,12,1988,60,O,446,.,.,.,1
SWE,1,f,101,1,R,31,12,1988,40,O,112,.,.,.,0
SWE,1,f,102,1,R,31,12,1988,40,O,73,.,.,.,0
SWE,1,f,103,1,R,31,12,1988,40,O,34,.,.,.,0
SWE,1,f,104,1,R,31,12,1988,40,O,15,.,.,.,0
SWE,1,f,105,1,R,31,12,1988,40,O,13,.,.,.,0
SWE,1,f,106,1,R,31,12,1988,40,O,3,.,.,.,0
SWE,1,f,107,1,R,31,12,1988,40,O,1,.,.,.,0
SWE,1,f,108,1,R,31,12,1988,40,O,1,.,.,.,0
SWE,1,m,0,1,R,31,12,1988,40,O,57645,.,.,.,0
SWE,1,m,0,1,O,31,12,1988,60,O,57645,.,.,.,1
SWE,1,m,1,1,R,31,12,1988,40,O,53779,.,.,.,0
SWE,1,m,1,1,O,31,12,1988,60,O,53779,.,.,.,1
SWE,1,m,2,1,R,31,12,1988,40,O,52937,.,.,.,0
SWE,1,m,2,1,O,31,12,1988,60,O,52937,.,.,.,1
SWE,1,m,3,1,R,31,12,1988,40,O,51491,.,.,.,0
SWE,1,m,3,1,O,31,12,1988,60,O,51491,.,.,.,1
SWE,1,m,4,1,R,31,12,1988,40,O,49278,.,.,.,0
SWE,1,m,4,1,O,31,12,1988,60,O,49278,.,.,.,1
SWE,1,m,5,1,R,31,12,1988,40,O,48351,.,.,.,0
SWE,1,m,5,1,O,31,12,1988,60,O,48351,.,.,.,1
SWE,1,m,6,1,R,31,12,1988,40,O,48804,.,.,.,0
SWE,1,m,6,1,O,31,12,1988,60,O,48804,.,.,.,1
SWE,1,m,7,1,R,31,12,1988,40,O,49042,.,.,.,0
SWE,1,m,7,1,O,31,12,1988,60,O,49042,.,.,.,1
SWE,1,m,8,1,R,31,12,1988,40,O,50582,.,.,.,0
SWE,1,m,8,1,O,31,12,1988,60,O,50582,.,.,.,1
SWE,1,m,9,1,R,31,12,1988,40,O,49946,.,.,.,0
SWE,1,m,9,1,O,31,12,1988,60,O,49946,.,.,.,1
SWE,1,m,10,1,R,31,12,1988,40,O,48430,.,.,.,0
SWE,1,m,10,1,O,31,12,1988,60,O,48430,.,.,.,1
SWE,1,m,11,1,R,31,12,1988,40,O,50211,.,.,.,0
SWE,1,m,11,1,O,31,12,1988,60,O,50211,.,.,.,1
SWE,1,m,12,1,R,31,12,1988,40,O,51458,.,.,.,0
SWE,1,m,12,1,O,31,12,1988,60,O,51458,.,.,.,1
SWE,1,m,13,1,R,31,12,1988,40,O,53975,.,.,.,0
SWE,1,m,13,1,O,31,12,1988,60,O,53975,.,.,.,1
SWE,1,m,14,1,R,31,12,1988,40,O,57421,.,.,.,0
SWE,1,m,14,1,O,31,12,1988,60,O,57421,.,.,.,1
SWE,1,m,15,1,R,31,12,1988,40,O,57008,.,.,.,0
SWE,1,m,15,1,O,31,12,1988,60,O,57008,.,.,.,1
SWE,1,m,16,1,R,31,12,1988,40,O,58191,.,.,.,0
SWE,1,m,16,1,O,31,12,1988,60,O,58191,.,.,.,1
SWE,1,m,17,1,R,31,12,1988,40,O,58854,.,.,.,0
SWE,1,m,17,1,O,31,12,1988,60,O,58854,.,.,.,1
SWE,1,m,18,1,R,31,12,1988,40,O,56563,.,.,.,0
SWE,1,m,18,1,O,31,12,1988,60,O,56563,.,.,.,1
SWE,1,m,19,1,R,31,12,1988,40,O,56330,.,.,.,0
SWE,1,m,19,1,O,31,12,1988,60,O,56330,.,.,.,1
SWE,1,m,20,1,R,31,12,1988,40,O,59177,.,.,.,0
SWE,1,m,20,1,O,31,12,1988,60,O,59177,.,.,.,1
SWE,1,m,21,1,R,31,12,1988,40,O,63836,.,.,.,0
SWE,1,m,21,1,O,31,12,1988,60,O,63836,.,.,.,1
SWE,1,m,22,1,R,31,12,1988,40,O,64953,.,.,.,0
SWE,1,m,22,1,O,31,12,1988,60,O,64953,.,.,.,1
SWE,1,m,23,1,R,31,12,1988,40,O,65359,.,.,.,0
SWE,1,m,23,1,O,31,12,1988,60,O,65359,.,.,.,1
SWE,1,m,24,1,R,31,12,1988,40,O,65630,.,.,.,0
SWE,1,m,24,1,O,31,12,1988,60,O,65630,.,.,.,1
SWE,1,m,25,1,R,31,12,1988,40,O,61550,.,.,.,0
SWE,1,m,25,1,O,31,12,1988,60,O,61550,.,.,.,1
SWE,1,m,26,1,R,31,12,1988,40,O,58700,.,.,.,0
SWE,1,m,26,1,O,31,12,1988,60,O,58700,.,.,.,1
SWE,1,m,27,1,R,31,12,1988,40,O,57453,.,.,.,0
SWE,1,m,27,1,O,31,12,1988,60,O,57453,.,.,.,1
SWE,1,m,28,1,R,31,12,1988,40,O,56353,.,.,.,0
SWE,1,m,28,1,O,31,12,1988,60,O,56353,.,.,.,1
SWE,1,m,29,1,R,31,12,1988,40,O,57974,.,.,.,0
SWE,1,m,29,1,O,31,12,1988,60,O,57974,.,.,.,1
SWE,1,m,30,1,R,31,12,1988,40,O,58091,.,.,.,0
SWE,1,m,30,1,O,31,12,1988,60,O,58091,.,.,.,1
SWE,1,m,31,1,R,31,12,1988,40,O,58620,.,.,.,0
SWE,1,m,31,1,O,31,12,1988,60,O,58620,.,.,.,1
SWE,1,m,32,1,R,31,12,1988,40,O,59944,.,.,.,0
SWE,1,m,32,1,O,31,12,1988,60,O,59944,.,.,.,1
SWE,1,m,33,1,R,31,12,1988,40,O,58924,.,.,.,0
SWE,1,m,33,1,O,31,12,1988,60,O,58924,.,.,.,1
SWE,1,m,34,1,R,31,12,1988,40,O,58043,.,.,.,0
SWE,1,m,34,1,O,31,12,1988,60,O,58043,.,.,.,1
SWE,1,m,35,1,R,31,12,1988,40,O,60072,.,.,.,0
SWE,1,m,35,1,O,31,12,1988,60,O,60072,.,.,.,1
SWE,1,m,36,1,R,31,12,1988,40,O,59863,.,.,.,0
SWE,1,m,36,1,O,31,12,1988,60,O,59863,.,.,.,1
SWE,1,m,37,1,R,31,12,1988,40,O,59595,.,.,.,0
SWE,1,m,37,1,O,31,12,1988,60,O,59595,.,.,.,1
SWE,1,m,38,1,R,31,12,1988,40,O,62575,.,.,.,0
SWE,1,m,38,1,O,31,12,1988,60,O,62575,.,.,.,1
SWE,1,m,39,1,R,31,12,1988,40,O,64821,.,.,.,0
SWE,1,m,39,1,O,31,12,1988,60,O,64821,.,.,.,1
SWE,1,m,40,1,R,31,12,1988,40,O,67301,.,.,.,0
SWE,1,m,40,1,O,31,12,1988,60,O,67301,.,.,.,1
SWE,1,m,41,1,R,31,12,1988,40,O,68363,.,.,.,0
SWE,1,m,41,1,O,31,12,1988,60,O,68362,.,.,.,1
SWE,1,m,42,1,R,31,12,1988,40,O,69799,.,.,.,0
SWE,1,m,42,1,O,31,12,1988,60,O,69800,.,.,.,1
SWE,1,m,43,1,R,31,12,1988,40,O,69616,.,.,.,0
SWE,1,m,43,1,O,31,12,1988,60,O,69616,.,.,.,1
SWE,1,m,44,1,R,31,12,1988,40,O,69035,.,.,.,0
SWE,1,m,44,1,O,31,12,1988,60,O,69035,.,.,.,1
SWE,1,m,45,1,R,31,12,1988,40,O,64605,.,.,.,0
SWE,1,m,45,1,O,31,12,1988,60,O,64605,.,.,.,1
SWE,1,m,46,1,R,31,12,1988,40,O,59420,.,.,.,0
SWE,1,m,46,1,O,31,12,1988,60,O,59420,.,.,.,1
SWE,1,m,47,1,R,31,12,1988,40,O,52416,.,.,.,0
SWE,1,m,47,1,O,31,12,1988,60,O,52416,.,.,.,1
SWE,1,m,48,1,R,31,12,1988,40,O,49805,.,.,.,0
SWE,1,m,48,1,O,31,12,1988,60,O,49805,.,.,.,1
SWE,1,m,49,1,R,31,12,1988,40,O,50168,.,.,.,0
SWE,1,m,49,1,O,31,12,1988,60,O,50168,.,.,.,1
SWE,1,m,50,1,R,31,12,1988,40,O,47907,.,.,.,0
SWE,1,m,50,1,O,31,12,1988,60,O,47907,.,.,.,1
SWE,1,m,51,1,R,31,12,1988,40,O,45702,.,.,.,0
SWE,1,m,51,1,O,31,12,1988,60,O,45702,.,.,.,1
SWE,1,m,52,1,R,31,12,1988,40,O,44244,.,.,.,0
SWE,1,m,52,1,O,31,12,1988,60,O,44244,.,.,.,1
SWE,1,m,53,1,R,31,12,1988,40,O,42689,.,.,.,0
SWE,1,m,53,1,O,31,12,1988,60,O,42689,.,.,.,1
SWE,1,m,54,1,R,31,12,1988,40,O,41244,.,.,.,0
SWE,1,m,54,1,O,31,12,1988,60,O,41244,.,.,.,1
SWE,1,m,55,1,R,31,12,1988,40,O,40574,.,.,.,0
SWE,1,m,55,1,O,31,12,1988,60,O,40574,.,.,.,1
SWE,1,m,56,1,R,31,12,1988,40,O,41903,.,.,.,0
SWE,1,m,56,1,O,31,12,1988,60,O,41903,.,.,.,1
SWE,1,m,57,1,R,31,12,1988,40,O,41851,.,.,.,0
SWE,1,m,57,1,O,31,12,1988,60,O,41851,.,.,.,1
SWE,1,m,58,1,R,31,12,1988,40,O,42267,.,.,.,0
SWE,1,m,58,1,O,31,12,1988,60,O,42266,.,.,.,1
SWE,1,m,59,1,R,31,12,1988,40,O,41228,.,.,.,0
SWE,1,m,59,1,O,31,12,1988,60,O,41229,.,.,.,1
SWE,1,m,60,1,R,31,12,1988,40,O,42364,.,.,.,0
SWE,1,m,60,1,O,31,12,1988,60,O,42364,.,.,.,1
SWE,1,m,61,1,R,31,12,1988,40,O,41391,.,.,.,0
SWE,1,m,61,1,O,31,12,1988,60,O,41391,.,.,.,1
SWE,1,m,62,1,R,31,12,1988,40,O,42033,.,.,.,0
SWE,1,m,62,1,O,31,12,1988,60,O,42033,.,.,.,1
SWE,1,m,63,1,R,31,12,1988,40,O,43106,.,.,.,0
SWE,1,m,63,1,O,31,12,1988,60,O,43106,.,.,.,1
SWE,1,m,64,1,R,31,12,1988,40,O,43044,.,.,.,0
SWE,1,m,64,1,O,31,12,1988,60,O,43044,.,.,.,1
SWE,1,m,65,1,R,31,12,1988,40,O,43476,.,.,.,0
SWE,1,m,65,1,O,31,12,1988,60,O,43476,.,.,.,1
SWE,1,m,66,1,R,31,12,1988,40,O,42764,.,.,.,0
SWE,1,m,66,1,O,31,12,1988,60,O,42764,.,.,.,1
SWE,1,m,67,1,R,31,12,1988,40,O,45145,.,.,.,0
SWE,1,m,67,1,O,31,12,1988,60,O,45145,.,.,.,1
SWE,1,m,68,1,R,31,12,1988,40,O,46873,.,.,.,0
SWE,1,m,68,1,O,31,12,1988,60,O,46873,.,.,.,1
SWE,1,m,69,1,R,31,12,1988,40,O,37797,.,.,.,0
SWE,1,m,69,1,O,31,12,1988,60,O,37797,.,.,.,1
SWE,1,m,70,1,R,31,12,1988,40,O,36409,.,.,.,0
SWE,1,m,70,1,O,31,12,1988,60,O,36409,.,.,.,1
